plant_id,Scientific_Name,Common_Name,Family,Traditional_System,Primary_Use,Toxicity_Level,Evidence_Level
6c5ce76f-83e3-49a8-9298-6111ffc19e66,Ocimum jalweqa,Bitter Amazon Ocimum Infusion (Cognitive),Araliaceae,African Traditional,Diabetes,Low,Preclinical
467deac8-bc40-4ee1-8e94-fce2abb19133,Rauwolfia vjayxwi,Wild Sichuan Rauwolfia Essence (Diabetes),Poaceae,African Traditional,Cognitive,Low,Preclinical
ca914a46-0795-4c7d-a90a-4bb0bb9815bd,Bacopa rqturjx,Purifying Yunnan Bacopa Root (Metabolic),Rosaceae,Ayurveda,Inflammation,Low,Traditional
76c41e5d-2ff6-44f8-899c-bf13c5954b63,Rhodiola tqxrmyy,Gentle Balkan Rhodiola Powder (Cardiovascular),Zingiberaceae,Ayurveda,Respiratory,High,Traditional
157428c6-c226-4da6-9212-efa4985a4990,Polygonum jfzizrd,River Atlas Polygonum Extract (Respiratory),Euphorbiaceae,Ayurveda,Metabolic,Moderate,Clinical
660bff62-f5bb-4bb1-9f97-a49a4ca1264f,Terminalia escsqco,Wild Sichuan Terminalia Flower (Skin),Asteraceae,African Traditional,Immune,Low,Clinical
e858d810-f765-47e1-98d2-e3cb16b4dd16,Hypericum ubdgavo,Red Mediterranean Hypericum Bark (Metabolic),Araliaceae,Ayurveda,Digestive,Low,Preclinical
dc008754-69bc-4266-9be5-c25a258a9ad4,Harpagophytum osszxym,Red Atlas Harpagophytum Elixir (Cardiovascular),Poaceae,African Traditional,Metabolic,Moderate,Preclinical
46a0416d-f080-4c10-87c7-d48bb4974f65,Polygonum orywtvb,White Kerala Polygonum Leaf (Metabolic),Rosaceae,TCM,Cognitive,High,Preclinical
1d9e63bf-3575-43c4-bdcf-d40b1fe85bfb,Boswellia koqpnaq,Red Yunnan Boswellia Powder (Skin),Rosaceae,Western Herbal,Cardiovascular,High,Traditional
c327e11a-ef36-4f94-ba55-8ed78148e69d,Alpinia csrevit,Vital Bengal Alpinia Extract (Respiratory),Poaceae,Amazonian,Cognitive,High,Clinical
4d7707b9-12e4-4b71-a371-657590e1ec88,Hypericum pzdbmak,Vital Bengal Hypericum Essence (Immune),Lamiaceae,African Traditional,Skin,Moderate,Clinical
00fc8f2c-6cf8-4a3f-8f98-b9460e474f03,Aegle giqiplh,Golden Amazon Aegle Powder (Metabolic),Asteraceae,Western Herbal,Cardiovascular,High,Preclinical
f0656367-3857-40c8-b8f9-7dc6186b4d3e,Aloe yiobqtv,Vital Nile Aloe Bark (Inflammation),Rosaceae,Western Herbal,Stress,Moderate,Traditional
f9e4bd18-c5cd-4eec-b061-0f3f4f1036fb,Rhodiola iudrhat,Mountain Atlas Rhodiola Powder (Metabolic),Solanaceae,African Traditional,Stress,Moderate,Clinical
4b2a3cee-95da-46a4-aa83-3d08dc5caeb2,Gymnema stggfav,Resilient Nile Gymnema Resin (Skin),Apiaceae,Unani,Skin,Moderate,Clinical
4cbf447b-aea7-4cb1-9fe1-cb86dee13611,Rauwolfia lnkftea,Sacred Yunnan Rauwolfia Flower (Liver),Lamiaceae,African Traditional,Inflammation,Moderate,Traditional
0878e3c9-2f6e-484f-ba56-eb0298c27dc0,Centella zqlwkme,Wild Atlas Centella Powder (Cardiovascular),Zingiberaceae,Amazonian,Stress,Low,Clinical
313dcabc-a8c0-4260-ab9e-020e252e02fb,Bacopa amcdwcv,Resilient Himalayan Bacopa Bark (Liver),Apiaceae,Unani,Diabetes,Moderate,Clinical
de0f75bc-417f-4a5f-85b7-6d79f81b2ec9,Thymus hkptrjt,Red Himalayan Thymus Rhizome (Sleep),Apiaceae,Unani,Stress,High,Preclinical
099e519d-a93a-4008-9fea-d56523f1346e,Taraxacum kvbmjnn,Wild Saharan Taraxacum Seed (Cardiovascular),Fabaceae,Unani,Digestive,Low,Preclinical
399e566c-25a7-4ce0-a0a8-4f2b1c076d05,Azadirachta zxqswkb,Gentle Amazon Azadirachta Resin (Inflammation),Rosaceae,Ayurveda,Digestive,Low,Preclinical
9c5f29a8-8030-4eb5-9532-9e38d34de695,Centella dficqbr,Calming Saharan Centella Leaf (Metabolic),Lamiaceae,Western Herbal,Cardiovascular,Low,Traditional
852a996f-a76c-4c53-bd86-95a5d26bbe70,Acorus gahxoix,Bitter Amazon Acorus Bark (Sleep),Poaceae,Amazonian,Cardiovascular,Moderate,Preclinical
6f9798ff-2443-4f24-9fe4-7195ae336616,Phyllanthus umenhgq,Black Himalayan Phyllanthus Resin (Immune),Araliaceae,TCM,Skin,Moderate,Traditional
95c54822-6bbe-42d2-9060-26753034ac2a,Rhodiola swhqdbl,Gentle Saharan Rhodiola Extract (Cognitive),Rutaceae,African Traditional,Metabolic,Moderate,Traditional
b0d4de1e-d8ef-4207-bcd6-4128fc889aa4,Asparagus ugrvjrr,Vital Kerala Asparagus Rhizome (Inflammation),Fabaceae,Amazonian,Respiratory,Low,Traditional
7b108769-fc1a-4e93-b897-f821a30701ed,Hypericum nhlzbhi,Bitter Kerala Hypericum Essence (Liver),Rosaceae,Unani,Respiratory,High,Traditional
d90cfe4f-1cd6-4c8e-b284-064c85ccfe79,Bacopa nxfktbs,Golden Balkan Bacopa Elixir (Sleep),Fabaceae,Unani,Diabetes,Moderate,Traditional
965a6524-63dc-47c5-88ba-7a44eca35550,Azadirachta gdpflem,Ancient Amazon Azadirachta Fruit (Skin),Fabaceae,Unani,Metabolic,Low,Preclinical
08c6f8f2-48f2-43db-ba36-5e9878af1b27,Rhodiola stlzpct,Wild Atlas Rhodiola Leaf (Sleep),Rosaceae,Unani,Respiratory,Moderate,Preclinical
81bddbfe-0e5a-41b8-b343-816177779871,Lavandula nwqlcpu,Purifying Himalayan Lavandula Seed (Immune),Zingiberaceae,African Traditional,Diabetes,Low,Clinical
43ca5c46-7c0f-4f18-aec5-d4bcf727d0b2,Achillea nofuuni,Sacred Bengal Achillea Flower (Cognitive),Apiaceae,Amazonian,Liver,Moderate,Preclinical
63bc6a62-8d57-4d3f-85c4-17a4150a09a0,Rauwolfia cvyuqsq,River Nile Rauwolfia Resin (Inflammation),Apiaceae,Unani,Skin,Moderate,Preclinical
6cc0c4ac-bb74-49cb-a4b0-6ca27eb4cb20,Adhatoda iuteojm,Calming Andean Adhatoda Powder (Stress),Solanaceae,Ayurveda,Skin,Moderate,Preclinical
8478a5e0-0127-4174-af72-3530c6a89e8d,Acacia qixbreb,Cooling Kerala Acacia Leaf (Metabolic),Zingiberaceae,Unani,Skin,Low,Clinical
e11d4ede-9926-4963-9928-b90fa2aa1f27,Aloe mtbxnjg,Gentle Atlas Aloe Bark (Cardiovascular),Lamiaceae,Amazonian,Skin,High,Preclinical
a3d4df6c-797c-4898-8e42-1f79dba85393,Berberis qukyhkc,Cooling Balkan Berberis Fruit (Metabolic),Rutaceae,Unani,Diabetes,Moderate,Clinical
71d94072-cb8c-4c89-9453-0fdb3fe84779,Scutellaria wzljxua,Golden Nile Scutellaria Flower (Immune),Lamiaceae,TCM,Inflammation,Moderate,Traditional
81c2922a-c23f-4e87-b963-670157c02119,Zingiber svqptca,Ancient Yunnan Zingiber Tonic (Respiratory),Lamiaceae,African Traditional,Digestive,Low,Traditional
af551ce7-8509-4568-b959-3d210aa67fc3,Trigonella glnfafv,Resilient Amazon Trigonella Infusion (Skin),Poaceae,Amazonian,Metabolic,High,Traditional
d4af19a2-69b2-415e-9dcb-269c9bbc0d22,Passiflora zebziak,Wild Mediterranean Passiflora Root (Liver),Poaceae,Western Herbal,Skin,Moderate,Preclinical
c90f560f-6f3e-40e4-84b6-9afd4565879f,Andrographis iuzkcxr,Fragrant Himalayan Andrographis Leaf (Liver),Lamiaceae,Western Herbal,Cognitive,High,Clinical
92f17df5-771e-44d6-9380-c45878c2c828,Aegle molppde,White Andean Aegle Extract (Sleep),Apiaceae,African Traditional,Stress,Low,Clinical
c5b8561a-2b0a-4d63-bd1b-a6b16a701fab,Withania uqelqge,Resilient Mediterranean Withania Bark (Diabetes),Fabaceae,Amazonian,Immune,Low,Traditional
034dede7-68a5-45a7-896c-132ac20d3b5c,Andrographis gocaxvi,Resilient Andean Andrographis Rhizome (Cardiovascular),Apiaceae,Ayurveda,Cognitive,High,Traditional
f52a9978-50d9-44bc-8a7c-d34a2e8d721d,Centella nxglhqx,Vital Bengal Centella Resin (Diabetes),Apiaceae,Unani,Metabolic,Low,Traditional
a1782644-8cbe-45c6-a371-64b24ce80d9e,Moringa ashegvv,Strong Yunnan Moringa Seed (Sleep),Rutaceae,African Traditional,Sleep,Low,Traditional
ad9dae19-68bf-449a-9bed-740bddc76134,Achillea qfzsdyb,Silver Nile Achillea Essence (Skin),Poaceae,Amazonian,Liver,High,Preclinical
e683837d-04e1-4971-8b8c-f2c9c68f323f,Camellia nglkcfq,Fragrant Amazon Camellia Infusion (Immune),Araliaceae,TCM,Inflammation,Moderate,Preclinical
b69cf5d6-a174-4570-9dae-17f26a0de9b9,Curcuma ymrjmgu,Bright Saharan Curcuma Essence (Skin),Lamiaceae,Amazonian,Immune,Low,Preclinical
77e72538-d0c8-479d-9edf-c8f899ea56b5,Plantago xccvnbh,Gentle Sichuan Plantago Seed (Digestive),Euphorbiaceae,TCM,Cardiovascular,Low,Clinical
2b881cc9-fb60-4a0a-8d81-e6a54230fb0c,Phyllanthus lecylto,Rare Saharan Phyllanthus Infusion (Skin),Asteraceae,African Traditional,Inflammation,Low,Traditional
22e82a5b-8db0-4f41-b893-e3a8c2b8d92d,Silybum fkfrbey,Silver Nile Silybum Flower (Cardiovascular),Zingiberaceae,Ayurveda,Respiratory,High,Preclinical
94a8be3e-9f40-45ce-8f88-7c5301265f6e,Ginkgo frmvxje,Black Atlas Ginkgo Bark (Respiratory),Araliaceae,African Traditional,Metabolic,Moderate,Traditional
089a1589-91d9-41c6-bb60-cbed8342edc1,Phyllanthus lcbofyw,Silver Nile Phyllanthus Extract (Cardiovascular),Euphorbiaceae,Unani,Cardiovascular,Moderate,Traditional
19222c0f-0544-4e88-b0c9-89579e387b9a,Hypericum goifjwc,Soothing Balkan Hypericum Essence (Cardiovascular),Apiaceae,Ayurveda,Sleep,High,Preclinical
60d42564-5471-4a13-af22-86f9a9ded78c,Lavandula iagewfm,Red Kerala Lavandula Resin (Sleep),Zingiberaceae,Amazonian,Digestive,Low,Clinical
32b7f4a9-c9ab-4528-a426-b88fbe16c310,Mentha augeyyi,Mountain Amazon Mentha Leaf (Sleep),Zingiberaceae,Ayurveda,Inflammation,Low,Traditional
cd8ab9c0-a86d-4b7a-8815-6aa5c7c28b7f,Aegle kbwskhn,Fragrant Amazon Aegle Fruit (Immune),Fabaceae,TCM,Liver,Low,Preclinical
67d23dfb-6849-48e3-8772-8241420d6bd3,Harpagophytum hboeebr,Red Nile Harpagophytum Extract (Sleep),Rutaceae,African Traditional,Diabetes,Low,Preclinical
c03406d2-f671-404c-b8ce-d8da1c55ef9d,Passiflora seiosob,Fragrant Atlas Passiflora Fruit (Metabolic),Fabaceae,Western Herbal,Cardiovascular,Low,Preclinical
17033674-42d5-4b33-b3eb-5ecfa7222205,Acacia jlwrovh,Forest Mediterranean Acacia Resin (Diabetes),Euphorbiaceae,TCM,Cardiovascular,Low,Traditional
3f5181e5-08eb-4003-a1c3-280d8fe4e3b7,Ficus exdapyx,Gentle Amazon Ficus Seed (Sleep),Rosaceae,Western Herbal,Stress,Low,Traditional
3e2c5bcc-cccd-4bb8-934f-c202c6e66197,Passiflora irhmxug,Desert Andean Passiflora Leaf (Sleep),Solanaceae,African Traditional,Immune,High,Clinical
0781cff9-5dfb-4c3d-a7b3-3820043757a8,Mentha fngfwwo,White Atlas Mentha Resin (Skin),Araliaceae,TCM,Diabetes,Moderate,Traditional
14c8a5a2-e285-48fa-854d-6da6eb47f327,Ginkgo bftpquf,Wild Bengal Ginkgo Extract (Stress),Rosaceae,TCM,Diabetes,High,Clinical
97b125a8-dc6f-4917-9d7b-3b9c8031ba88,Curcuma hgnujxn,Resilient Mediterranean Curcuma Extract (Sleep),Apiaceae,Unani,Inflammation,Moderate,Clinical
bee90f32-2e6d-4a7d-9ccc-4eade4e6e051,Passiflora ivhwrnd,Silver Kerala Passiflora Bark (Inflammation),Asteraceae,Western Herbal,Liver,Low,Preclinical
7330a310-5767-4973-8d51-8987e26a1c72,Camellia vzptzcz,Healing Bengal Camellia Seed (Immune),Euphorbiaceae,Western Herbal,Stress,High,Traditional
508eb5db-33ba-4e70-bf02-932e6658f0e4,Boswellia zqupmyv,Purifying Bengal Boswellia Fruit (Metabolic),Rosaceae,TCM,Sleep,Low,Clinical
ae78ae66-9b7d-46b6-bac0-ac1d8778e490,Rhodiola xmglnmi,Calming Kerala Rhodiola Essence (Stress),Araliaceae,African Traditional,Cardiovascular,High,Traditional
390e381f-0f94-42ea-831c-e37668217519,Angelica cigajvs,Healing Nile Angelica Rhizome (Inflammation),Asteraceae,African Traditional,Stress,High,Clinical
6834f406-cb38-4e87-bbbc-d25eb5bb96a8,Achillea tjvqwor,Resilient Saharan Achillea Essence (Sleep),Asteraceae,Amazonian,Skin,Moderate,Clinical
8ba527ce-119e-4df9-bc84-c514071fb601,Silybum omiaijb,Green Atlas Silybum Bark (Immune),Rosaceae,Unani,Skin,Low,Clinical
8ce17f9c-795d-477c-807c-82fe39cc9e2e,Asparagus hdcgyqx,Soothing Himalayan Asparagus Seed (Skin),Euphorbiaceae,Amazonian,Diabetes,Low,Preclinical
bcd9e654-d2f1-45f9-bedc-b2e0b715f5d1,Valeriana gpuihzx,Rare Saharan Valeriana Seed (Cardiovascular),Zingiberaceae,Amazonian,Skin,High,Preclinical
7e1d9c7a-4136-4994-bb74-bfd2e0badceb,Valeriana iuflzcs,Silver Saharan Valeriana Essence (Cognitive),Euphorbiaceae,Amazonian,Immune,Moderate,Preclinical
057e2a20-de61-4dac-8023-44acfafe90ec,Silybum hldtrgh,Cooling Kerala Silybum Tonic (Liver),Solanaceae,Ayurveda,Metabolic,Moderate,Traditional
175b4c6d-ed59-4a0b-a8be-c467c162bb0c,Artemisia xtgajyl,Sacred Mediterranean Artemisia Tonic (Cardiovascular),Rutaceae,Western Herbal,Liver,Low,Preclinical
e101eea9-857d-46a8-8648-d5e144cb04e0,Ginkgo fpsaiud,Restorative Yunnan Ginkgo Resin (Diabetes),Poaceae,Western Herbal,Metabolic,Moderate,Clinical
d8783d99-0028-460f-b47f-a922b345ddcb,Inula ioijbik,Black Amazon Inula Resin (Immune),Fabaceae,TCM,Inflammation,Low,Clinical
9e9cfbb3-1308-4228-bbf4-6bbe03221be1,Cassia fgstvzs,Purifying Nile Cassia Fruit (Liver),Zingiberaceae,Amazonian,Cardiovascular,Moderate,Preclinical
4406c971-122a-49e9-acd9-6715cac51a1b,Aegle fjyfveb,Fragrant Balkan Aegle Elixir (Cardiovascular),Rosaceae,Western Herbal,Stress,High,Preclinical
69262400-e178-459f-ae72-f392808cb00f,Berberis ofptmmd,Soothing Nile Berberis Resin (Skin),Rosaceae,Ayurveda,Inflammation,Moderate,Preclinical
caa591c0-9c5b-426f-9bfa-596fe6d4c22d,Zingiber zeevafl,Red Kerala Zingiber Powder (Metabolic),Asteraceae,TCM,Stress,Moderate,Clinical
b5bd59f4-c58f-4252-93b7-6351d8c1508c,Lavandula iuhxpft,Calming Balkan Lavandula Bark (Inflammation),Zingiberaceae,African Traditional,Metabolic,Low,Preclinical
aae964ed-8a7b-49b0-adba-ebcb300e8121,Trigonella doclzpl,Gentle Mediterranean Trigonella Flower (Liver),Zingiberaceae,Ayurveda,Cardiovascular,Moderate,Clinical
6a21b566-e698-43e3-8a78-f162c9bdf786,Trigonella ghsyrsl,Golden Nile Trigonella Flower (Digestive),Apiaceae,Western Herbal,Diabetes,Moderate,Traditional
1155fbe5-ddca-42ac-b088-445997e3349e,Artemisia tbyplxi,Black Himalayan Artemisia Rhizome (Immune),Rutaceae,African Traditional,Immune,Moderate,Clinical
6869e100-14d3-46fd-8af7-443778f1356d,Passiflora bqlapbw,Healing Nile Passiflora Bark (Digestive),Asteraceae,African Traditional,Diabetes,High,Traditional
c2adb0de-5ef5-458b-ab05-421ca386b19a,Scutellaria xphzvbs,Vital Sichuan Scutellaria Powder (Respiratory),Zingiberaceae,Western Herbal,Cardiovascular,Low,Preclinical
6cb57bd5-01cb-458c-a073-db7d2b0909e6,Rauwolfia zugmypc,Vital Kerala Rauwolfia Fruit (Inflammation),Zingiberaceae,Unani,Immune,Low,Clinical
c04c0f2b-9be2-476a-8846-2161db891120,Asparagus ftquqcy,Silver Saharan Asparagus Flower (Cognitive),Rutaceae,Amazonian,Diabetes,High,Preclinical
6bc1a5b8-0aee-4796-b7ec-4ad70bbdec60,Berberis cembhwg,Vital Sichuan Berberis Tonic (Metabolic),Asteraceae,African Traditional,Stress,High,Preclinical
98284355-fc97-4d10-9e7b-f8ed92495c1f,Ocimum dysfdxf,Bright Andean Ocimum Fruit (Metabolic),Fabaceae,Western Herbal,Sleep,Low,Traditional
c6822443-6346-462b-87b9-297f889bdc4e,Hypericum snkvvcb,Desert Himalayan Hypericum Fruit (Diabetes),Solanaceae,Ayurveda,Respiratory,High,Preclinical
a25e9b91-dee9-4cd2-b7e7-01f957e3cc21,Camellia ddhibpk,Vital Andean Camellia Tonic (Sleep),Rutaceae,Amazonian,Sleep,Moderate,Preclinical
f8e3730a-c377-44c4-8d5f-bb9a37811811,Silybum zyipaby,Vital Bengal Silybum Tonic (Respiratory),Lamiaceae,African Traditional,Metabolic,Moderate,Clinical
4152978d-045d-4fa6-ab4d-4fa285f2993b,Angelica bosctws,Bitter Yunnan Angelica Leaf (Diabetes),Fabaceae,Ayurveda,Stress,High,Traditional
0af0007e-dbbb-40eb-9997-a436d8db52ef,Angelica lufmnld,Black Yunnan Angelica Infusion (Diabetes),Lamiaceae,Unani,Diabetes,Moderate,Traditional
f8a21243-06a8-47d7-b428-7f72c302a355,Berberis ayjspmj,Wild Atlas Berberis Infusion (Inflammation),Rutaceae,Ayurveda,Respiratory,Low,Traditional
3d172bcf-54ca-4d99-ac56-3d8e2593231c,Ephedra raopnzy,Red Nile Ephedra Leaf (Digestive),Rutaceae,Unani,Cardiovascular,Low,Clinical
18fea4e2-e6f1-4618-8273-26a7bc9b5d7b,Taraxacum dpbdwgh,Mountain Atlas Taraxacum Bark (Respiratory),Asteraceae,Ayurveda,Cardiovascular,High,Traditional
e274d04d-ee10-4a8c-a572-8d7aca799402,Angelica olnadgq,Bright Saharan Angelica Root (Sleep),Zingiberaceae,Western Herbal,Skin,High,Traditional
1cbf83c0-b23f-4989-af93-499cfa568e5c,Aloe zxowdbn,Black Amazon Aloe Extract (Respiratory),Zingiberaceae,Western Herbal,Diabetes,High,Traditional
6af822c6-3457-4613-8ad7-3f28637d46e2,Trigonella nbauwoz,Silver Balkan Trigonella Root (Inflammation),Araliaceae,Unani,Sleep,High,Traditional
53f085c2-751e-4074-beea-9070bfce4310,Bacopa poykgvl,Restorative Bengal Bacopa Leaf (Respiratory),Zingiberaceae,Amazonian,Diabetes,Low,Traditional
8344dbe4-02d5-48b9-b2d6-067e04b71392,Boswellia qftvsje,Red Yunnan Boswellia Extract (Metabolic),Apiaceae,Amazonian,Inflammation,High,Preclinical
c6f2db13-d3b4-41b1-a037-c1b9f2c476ec,Salvia mnpdzji,Bright Nile Salvia Root (Liver),Fabaceae,African Traditional,Diabetes,Low,Traditional
75960f8f-bed8-45dd-a348-e21ed35d369e,Mentha lvysigs,Silver Balkan Mentha Seed (Metabolic),Araliaceae,African Traditional,Diabetes,High,Traditional
78119aa7-6db3-49be-a153-0b2ea87efbb8,Mentha dnumodw,Mountain Balkan Mentha Flower (Inflammation),Poaceae,Unani,Cognitive,Low,Preclinical
bd1648f2-7c4c-45f8-9273-0f9a7559d298,Azadirachta xmkwndm,Silver Mediterranean Azadirachta Extract (Liver),Poaceae,Unani,Respiratory,Moderate,Traditional
c9e18491-ceb5-4f7d-9eb6-d17ade0b8066,Hypericum vgszzcn,Green Nile Hypericum Powder (Cognitive),Solanaceae,Ayurveda,Inflammation,High,Preclinical
86058145-f211-418c-8b90-7df34771558d,Centella nozycnw,Forest Amazon Centella Extract (Inflammation),Asteraceae,Western Herbal,Respiratory,Moderate,Preclinical
ba57e269-b658-4c0d-baa9-acb1ab458592,Phyllanthus zfknils,Soothing Himalayan Phyllanthus Elixir (Cardiovascular),Rosaceae,Unani,Digestive,Moderate,Preclinical
d48fbd61-57dd-4170-b567-cd4ffd8f4982,Scutellaria hgnhelc,Purifying Balkan Scutellaria Resin (Digestive),Lamiaceae,Amazonian,Respiratory,High,Clinical
8ad7ff7e-e652-4c82-926c-1cfcdebc8506,Gymnema yaaypye,Cooling Atlas Gymnema Flower (Diabetes),Asteraceae,Western Herbal,Immune,High,Preclinical
cd221ef2-2bb5-480b-8ed4-310e7ee95162,Lavandula fwscjhx,Strong Balkan Lavandula Flower (Cardiovascular),Zingiberaceae,Unani,Cardiovascular,Low,Preclinical
69cb0052-eb3f-4162-a9c4-8e7f30f99867,Rauwolfia lwnyypj,Healing Saharan Rauwolfia Rhizome (Skin),Asteraceae,African Traditional,Diabetes,Low,Traditional
d3dcc6da-ccdb-4ee8-9caf-81a39bcd7888,Angelica ymaiujs,Resilient Yunnan Angelica Extract (Digestive),Asteraceae,Western Herbal,Metabolic,Low,Clinical
b322d10e-78b0-46c9-9488-c9cd37552053,Moringa wyrarjw,Vital Saharan Moringa Powder (Inflammation),Lamiaceae,African Traditional,Cardiovascular,Low,Preclinical
dba43115-e628-419e-8c7c-55d7917b2d0f,Ginkgo lddwkoe,River Amazon Ginkgo Essence (Skin),Apiaceae,African Traditional,Liver,Low,Traditional
e78dc811-dea2-409d-a4bf-a36c8f48aa33,Curcuma pwyhtum,Desert Amazon Curcuma Extract (Inflammation),Poaceae,African Traditional,Immune,High,Clinical
10c754a3-ab48-4aa9-8f85-967596f394a9,Polygonum rydyhkw,Strong Saharan Polygonum Fruit (Cardiovascular),Lamiaceae,TCM,Skin,Low,Traditional
c7bf7bae-2866-444d-bdb8-88d8a3efd6d7,Thymus mttqhpd,Silver Mediterranean Thymus Tonic (Skin),Solanaceae,African Traditional,Respiratory,High,Clinical
827a2a82-7bef-4481-813e-cfa86252ea67,Mentha uljvigw,Black Himalayan Mentha Leaf (Metabolic),Lamiaceae,TCM,Sleep,Low,Clinical
fae32fe5-4c94-4acc-9cd8-324be6665a9a,Uncaria hkxskmd,Soothing Sichuan Uncaria Flower (Cognitive),Poaceae,Amazonian,Immune,Low,Preclinical
1a5414bd-0ecc-4cc9-8ade-88af02454eb2,Inula cbwnqfq,Restorative Mediterranean Inula Flower (Respiratory),Fabaceae,African Traditional,Inflammation,Moderate,Preclinical
1c1d6cb3-3243-4153-9e49-481959c15b4b,Moringa agsyccm,Red Atlas Moringa Leaf (Metabolic),Apiaceae,Western Herbal,Immune,Moderate,Clinical
7184c51c-37e0-43f8-a257-1ad834cd3dd2,Ocimum isnhytt,Sacred Sichuan Ocimum Tonic (Stress),Lamiaceae,Amazonian,Stress,Low,Clinical
82aaadec-3303-48f9-ae31-a7610af485a4,Bacopa kbmwfjt,Restorative Andean Bacopa Tonic (Respiratory),Fabaceae,Amazonian,Diabetes,Moderate,Traditional
92de4ed1-c0e3-4166-a4a1-650b64e77ee7,Ocimum fqphnxu,Desert Balkan Ocimum Essence (Stress),Araliaceae,TCM,Digestive,Low,Traditional
6b9bb9bf-f5e4-4c25-afb2-3efbbbe18344,Calendula bnibysb,Wild Balkan Calendula Seed (Inflammation),Euphorbiaceae,African Traditional,Skin,Moderate,Clinical
9efbab6a-97d6-4294-83e7-00d1f75344dd,Asparagus figdmar,Resilient Nile Asparagus Resin (Skin),Rosaceae,Western Herbal,Cognitive,High,Traditional
d5f4d76c-ff10-4113-96c6-20dc22bc5c4d,Harpagophytum yzffwhc,Silver Mediterranean Harpagophytum Leaf (Inflammation),Araliaceae,Amazonian,Cardiovascular,High,Traditional
82203df1-0d4c-42c8-981b-5a34cfb3867f,Camellia fmjpgww,Black Sichuan Camellia Leaf (Cognitive),Araliaceae,Unani,Cognitive,Low,Traditional
ddf8f8ca-06b3-42d9-9861-d3f80bcc8464,Lavandula leowdie,Cooling Himalayan Lavandula Powder (Inflammation),Asteraceae,African Traditional,Inflammation,Low,Clinical
6a27d577-8e43-4cda-a602-54f2dd068aa5,Centella xheettr,Mountain Sichuan Centella Extract (Stress),Solanaceae,Amazonian,Cognitive,Moderate,Preclinical
7ff43f42-eede-4b63-9fbe-85699a42b1ac,Inula xuqvjhf,Fragrant Kerala Inula Resin (Diabetes),Araliaceae,TCM,Skin,High,Preclinical
1be93f2a-140b-41d7-9ea8-22da291d4c67,Boswellia ogbsflm,Wild Saharan Boswellia Infusion (Immune),Apiaceae,Ayurveda,Liver,Moderate,Traditional
b374b51c-487a-41e9-aa3e-9f565220acab,Calendula jwfbkeu,Restorative Andean Calendula Root (Sleep),Solanaceae,Ayurveda,Inflammation,Moderate,Preclinical
2408350d-e9ec-4d32-b992-191cc92b4057,Ocimum snduuic,Forest Atlas Ocimum Infusion (Diabetes),Lamiaceae,African Traditional,Digestive,Moderate,Clinical
4642f651-c3db-4cb9-a4bc-051ead732f7d,Valeriana frgcxov,Vital Mediterranean Valeriana Seed (Cognitive),Asteraceae,TCM,Skin,Low,Clinical
2d62cca9-f3a3-4a80-b003-1eb5a35530a7,Aegle ctrbvmh,Strong Amazon Aegle Extract (Liver),Rosaceae,Ayurveda,Cardiovascular,Moderate,Preclinical
b6ac5155-415d-4250-a19c-d9e9df6f6c38,Hypericum ifraclt,White Yunnan Hypericum Infusion (Diabetes),Rosaceae,TCM,Diabetes,High,Clinical
dfe0698a-a427-44e1-a76b-a017ffeb623a,Thymus cvbuifs,White Andean Thymus Leaf (Immune),Asteraceae,Amazonian,Skin,Moderate,Clinical
08ff0875-4e45-4c5d-9915-a0e40f94c43d,Alpinia lndzxmb,Purifying Nile Alpinia Fruit (Stress),Apiaceae,Ayurveda,Stress,High,Traditional
9b9151c5-8026-485b-a230-f2076ee44fe7,Gymnema qtzdwzm,River Andean Gymnema Extract (Inflammation),Araliaceae,TCM,Liver,Low,Clinical
78b9b872-21c1-4270-bc96-5861cb0c5f51,Lavandula jcawwaa,Bitter Atlas Lavandula Rhizome (Metabolic),Euphorbiaceae,Western Herbal,Stress,Low,Preclinical
ae8e2b1a-6e67-4286-bfbe-e82b427a996c,Valeriana ltuuaan,Strong Bengal Valeriana Elixir (Metabolic),Solanaceae,Ayurveda,Sleep,High,Traditional
9aa78296-8863-48bb-8da4-b7689d869f24,Angelica cbpbilv,Desert Bengal Angelica Rhizome (Respiratory),Lamiaceae,TCM,Sleep,High,Preclinical
f562504a-9f6c-4f68-9af2-b71022297073,Terminalia nqutwut,Calming Yunnan Terminalia Resin (Respiratory),Araliaceae,Amazonian,Sleep,High,Clinical
1e5d7950-ce34-4ed4-95df-f5cd660a97d4,Valeriana jgxhceh,Green Mediterranean Valeriana Bark (Cognitive),Lamiaceae,Unani,Digestive,Low,Preclinical
ad664341-8551-4a5d-a822-721540947bb0,Acorus wegjnxx,Ancient Andean Acorus Bark (Respiratory),Rutaceae,Unani,Cardiovascular,High,Clinical
cd021fa7-b4b3-493a-bb2f-70bc0269f1bc,Plantago qonqamo,Gentle Kerala Plantago Leaf (Sleep),Araliaceae,TCM,Skin,Low,Clinical
1f849285-eea1-4829-8517-37f594b2ede6,Plantago vecltwm,Red Himalayan Plantago Tonic (Metabolic),Solanaceae,Ayurveda,Liver,Low,Traditional
73eebbd0-706b-4452-a780-2180568d48a5,Artemisia tzulljo,Green Saharan Artemisia Flower (Stress),Rosaceae,Western Herbal,Digestive,Moderate,Traditional
